Cost,Purchases,Importance,Discount,Weight (gram),Late,Reorder_purchases,Shipment_Flight,Shipment_Road,Shipment_Ship,Warehouse_A,Warehouse_B,Warehouse_C,Warehouse_D,Warehouse_F
0.8130841121495326,0.0,2,0.0625,0.6347699050401753,0.0,0,0,0,1,0,0,0,0,1
0.6448598130841122,0.25,2,0.09375,0.5211102994886778,1.0,1,0,0,1,0,0,0,1,0
0.42056074766355145,0.0,1,0.125,0.7070854638422206,0.0,0,0,0,1,0,0,0,0,1
0.2850467289719626,0.0,1,0.03125,0.7012417823228634,0.0,0,0,0,1,1,0,0,0,0
0.8037383177570093,0.125,0,0.03125,0.6555149744338934,1.0,1,0,0,1,0,1,0,0,0
0.6915887850467289,0.0,0,0.03125,0.5322132943754565,1.0,0,0,0,1,0,0,1,0,0
0.4392523364485982,0.125,0,0.015625,0.5550036523009496,0.0,1,0,0,1,0,0,0,0,1
0.3037383177570093,0.25,0,0.140625,0.631263696128561,0.0,1,0,0,1,0,0,0,1,0
0.30841121495327106,0.125,2,0.140625,0.5095690284879474,1.0,1,0,0,1,0,0,0,0,1
0.3130841121495327,0.75,1,0.125,0.6556610664718773,1.0,1,0,0,1,1,0,0,0,0
0.5373831775700935,0.5,0,0.015625,0.49905040175310444,0.0,1,0,0,1,0,1,0,0,0
0.5093457943925234,0.75,1,0.0625,0.5650840029218408,1.0,1,0,0,1,0,0,1,0,0
0.25233644859813087,0.125,1,0.046875,0.662527392257122,0.0,1,0,0,1,0,0,0,0,1
0.5280373831775701,0.375,1,0.125,0.666764061358656,0.0,1,0,0,1,0,0,0,1,0
0.7196261682242991,0.125,1,0.046875,0.48823959094229363,0.0,1,0,0,1,0,0,0,0,1
0.514018691588785,0.125,2,0.109375,0.5495982468955442,1.0,1,0,0,1,1,0,0,0,0
0.6915887850467289,0.125,0,0.125,0.6857560262965668,0.0,1,0,0,1,0,1,0,0,0
0.39252336448598135,0.125,0,0.015625,0.5890430971512053,1.0,1,0,0,1,0,0,1,0,0
0.7476635514018691,0.125,1,0.140625,0.5117604090577064,1.0,1,0,0,1,0,0,0,0,1
0.8271028037383178,0.125,1,0.078125,0.44455807158509864,1.0,1,0,0,1,0,0,0,1,0
0.383177570093458,0.75,1,0.0625,0.4556610664718773,1.0,1,0,0,1,0,0,0,0,1
0.9345794392523364,0.0,1,0.125,0.0762600438276114,1.0,0,0,0,1,1,0,0,0,0
0.836448598130841,0.5,1,0.015625,0.10387143900657411,1.0,1,0,0,1,0,1,0,0,0
0.8130841121495326,0.125,0,0.015625,0.4894083272461651,1.0,1,0,0,1,0,0,1,0,0
0.5981308411214953,0.25,1,0.078125,0.5281227173119065,0.0,1,0,0,1,0,0,0,0,1
0.3551401869158879,0.375,0,0.046875,0.5357195032870709,0.0,1,0,0,1,0,0,0,1,0
0.3738317757009346,0.125,0,0.0,0.5512052593133674,0.0,1,0,0,1,0,0,0,0,1
0.6728971962616822,0.25,0,0.125,0.4525931336742147,0.0,1,0,1,0,1,0,0,0,0
0.5467289719626168,0.125,0,0.0625,0.5162892622352082,1.0,1,0,1,0,0,1,0,0,0
0.4719626168224299,0.125,0,0.015625,0.687509130752374,0.0,1,0,1,0,0,0,1,0,0
0.3317757009345794,0.0,0,0.09375,0.48035062089116143,1.0,0,0,1,0,0,0,0,0,1
0.39252336448598135,0.125,0,0.015625,0.5861212563915267,1.0,1,0,1,0,0,0,0,1,0
0.10747663551401876,0.0,0,0.140625,0.45945945945945943,1.0,0,0,1,0,0,0,0,0,1
0.6355140186915887,0.25,0,0.03125,0.6495252008765522,0.0,1,0,1,0,1,0,0,0,0
0.2009345794392523,0.0,1,0.09375,0.662527392257122,0.0,0,0,1,0,0,1,0,0,0
0.822429906542056,0.125,0,0.015625,0.5051862673484295,1.0,1,0,1,0,0,0,1,0,0
0.7336448598130841,0.125,0,0.09375,0.5718042366691015,0.0,1,0,1,0,0,0,0,0,1
0.4299065420560748,0.125,0,0.046875,0.6391526661796932,0.0,1,0,1,0,0,0,0,1,0
0.49532710280373826,0.125,1,0.0625,0.6089116143170197,0.0,1,0,1,0,0,0,0,0,1
0.17757009345794394,0.125,0,0.09375,0.7013878743608474,1.0,1,0,1,0,1,0,0,0,0
0.06542056074766356,0.125,1,0.03125,0.4749452154857561,1.0,1,0,1,0,0,1,0,0,0
0.3551401869158879,0.0,0,0.125,0.5158509861212563,1.0,0,0,1,0,0,0,1,0,0
0.4299065420560748,0.125,0,0.03125,0.4705624543462381,0.0,1,0,1,0,0,0,0,0,1
0.7570093457943924,0.25,1,0.078125,0.63754565376187,1.0,1,0,1,0,0,0,0,1,0
0.6448598130841122,0.125,0,0.140625,0.6825420014609204,0.0,1,0,1,0,0,0,0,0,1
0.2429906542056075,0.25,1,0.125,0.6281957633308984,0.0,1,0,1,0,1,0,0,0,0
0.4579439252336448,0.25,0,0.015625,0.6420745069393718,0.0,1,0,1,0,0,1,0,0,0
0.7943925233644858,0.125,1,0.015625,0.6445580715850986,1.0,1,0,1,0,0,0,1,0,0
0.28971962616822433,0.125,1,0.09375,0.6658875091307523,1.0,1,0,1,0,0,0,0,0,1
0.616822429906542,0.0,2,0.078125,0.5818845872899927,1.0,0,1,0,0,0,0,0,1,0
0.29439252336448596,0.0,0,0.0,0.6822498173849525,0.0,0,1,0,0,0,0,0,0,1
0.7429906542056074,0.25,0,0.140625,0.4537618699780862,0.0,1,1,0,0,1,0,0,0,0
0.5467289719626168,0.125,0,0.046875,0.6544923301680058,1.0,1,1,0,0,0,1,0,0,0
0.2429906542056075,0.0,0,0.0625,0.5393718042366691,1.0,0,1,0,0,0,0,1,0,0
0.5747663551401868,0.125,1,0.078125,0.7240321402483565,1.0,1,1,0,0,0,0,0,0,1
0.33644859813084116,0.375,1,0.125,0.6910153396639883,1.0,1,1,0,0,0,0,0,1,0
0.2429906542056075,0.375,1,0.078125,0.5552958363769175,0.0,1,1,0,0,0,0,0,0,1
0.24766355140186913,0.125,0,0.0625,0.6524470416362308,0.0,1,1,0,0,1,0,0,0,0
0.6962616822429907,0.5,2,0.125,0.5539810080350621,0.0,1,1,0,0,0,1,0,0,0
0.4859813084112149,0.0,1,0.140625,0.610226442658875,1.0,0,1,0,0,0,0,1,0,0
0.616822429906542,0.125,1,0.125,0.6616508400292184,0.0,1,1,0,0,0,0,0,0,1
0.3691588785046729,0.25,0,0.015625,0.445872899926954,0.0,1,1,0,0,0,0,0,1,0
0.49065420560747663,0.125,0,0.125,0.7149744338933528,1.0,1,1,0,0,0,0,0,0,1
0.7990654205607476,0.25,0,0.09375,0.6046749452154857,0.0,1,1,0,0,1,0,0,0,0
0.5654205607476636,0.0,1,0.125,0.649963476990504,0.0,0,1,0,0,0,1,0,0,0
0.2990654205607477,0.0,2,0.03125,0.49788166544923307,0.0,0,1,0,0,0,0,1,0,0
0.7850467289719626,0.125,0,0.015625,0.4788897005113222,1.0,1,1,0,0,0,0,0,0,1
0.3878504672897196,0.125,2,0.0625,0.7154127100073046,1.0,1,1,0,0,0,0,0,1,0
0.7616822429906541,0.125,1,0.140625,0.5726807888970051,1.0,1,1,0,0,0,0,0,0,1
0.383177570093458,0.0,2,0.0625,0.6430971512052593,0.0,0,1,0,0,1,0,0,0,0
0.6822429906542057,0.375,1,0.078125,0.5395178962746531,0.0,1,1,0,0,0,1,0,0,0
0.6495327102803737,0.0,0,0.046875,0.6822498173849525,0.0,0,0,0,1,0,0,1,0,0
0.7056074766355139,0.0,1,0.09375,0.5985390796201607,0.0,0,0,0,1,0,0,0,0,1
0.6728971962616822,0.375,0,0.09375,0.45829072315558805,1.0,1,0,0,1,0,0,0,1,0
0.7289719626168224,0.0,0,0.046875,0.6658875091307523,0.0,0,0,0,1,0,0,0,0,1
0.6588785046728972,0.0,0,0.109375,0.6718772826880934,1.0,0,0,0,1,1,0,0,0,0
0.3037383177570093,0.125,0,0.046875,0.7225712198685171,0.0,1,0,0,1,0,1,0,0,0
0.22429906542056077,0.25,0,0.140625,0.4490869247626005,0.0,1,0,0,1,0,0,1,0,0
0.3130841121495327,0.25,1,0.015625,0.6473338203067933,1.0,1,0,0,1,0,0,0,0,1
0.7009345794392524,0.125,0,0.0625,0.6014609203798393,0.0,1,0,0,1,0,0,0,1,0
0.5467289719626168,0.125,1,0.140625,0.729291453615778,1.0,1,0,0,1,0,0,0,0,1
0.1261682242990655,0.0,0,0.125,0.6568298027757488,0.0,0,0,0,1,1,0,0,0,0
0.44859813084112143,0.125,0,0.0,0.4447041636230825,1.0,1,0,0,1,0,1,0,0,0
0.24766355140186913,0.125,0,0.109375,0.6803506208911614,1.0,1,0,0,1,0,0,1,0,0
0.514018691588785,0.25,2,0.0,0.5233016800584368,0.0,1,0,0,1,0,0,0,0,1
0.6869158878504672,0.5,0,0.109375,0.6160701241782323,0.0,1,0,0,1,0,0,0,1,0
0.1869158878504673,0.125,0,0.0,0.5235938641344047,1.0,1,0,0,1,0,0,0,0,1
0.3457943925233645,0.0,1,0.0625,0.6108108108108108,0.0,0,0,0,1,1,0,0,0,0
0.39252336448598135,0.0,0,0.109375,0.48502556610664715,1.0,0,0,0,1,0,1,0,0,0
0.5794392523364486,0.0,0,0.0,0.6810810810810811,0.0,0,0,0,1,0,0,1,0,0
0.22429906542056077,0.0,0,0.078125,0.7294375456537618,1.0,0,0,0,1,0,0,0,0,1
0.8177570093457943,0.0,1,0.078125,0.46997808619430237,0.0,0,0,0,1,0,0,0,1,0
0.42056074766355145,0.0,1,0.125,0.5677136596055515,1.0,0,0,0,1,0,0,0,0,1
0.7056074766355139,0.25,1,0.046875,0.6214755295836377,1.0,1,0,0,1,1,0,0,0,0
0.49532710280373826,0.125,1,0.015625,0.4818115412710007,1.0,1,0,0,1,0,1,0,0,0
0.21962616822429903,0.125,1,0.03125,0.5932797662527393,1.0,1,0,0,1,0,0,1,0,0
0.39252336448598135,0.125,0,0.140625,0.6766983199415632,0.0,1,0,0,1,0,0,0,0,1
0.5841121495327103,0.125,1,0.03125,0.5009495982468956,1.0,1,0,0,1,0,0,0,1,0
0.3598130841121495,0.125,0,0.09375,0.5564645726807889,1.0,1,0,0,1,0,0,0,0,1
0.05140186915887851,0.125,1,0.015625,0.5627465303140978,0.0,1,0,0,1,1,0,0,0,0
0.7616822429906541,0.0,1,0.03125,0.4606281957633309,1.0,0,0,0,1,0,1,0,0,0
0.17757009345794394,0.125,1,0.046875,0.570781592403214,0.0,1,0,0,1,0,0,1,0,0
0.5046728971962616,0.25,0,0.046875,0.5469685902118334,0.0,1,0,0,1,0,0,0,0,1
0.3037383177570093,0.375,1,0.03125,0.45829072315558805,0.0,1,0,0,1,0,0,0,1,0
0.01869158878504673,0.375,0,0.09375,0.6818115412710007,1.0,1,0,0,1,0,0,0,0,1
0.7663551401869159,0.25,1,0.03125,0.7142439737034332,0.0,1,0,0,1,1,0,0,0,0
0.46728971962616817,0.125,0,0.046875,0.4777209642074507,0.0,1,0,0,1,0,1,0,0,0
0.7663551401869159,0.125,0,0.0,0.5548575602629656,1.0,1,0,0,1,0,0,1,0,0
0.4532710280373832,0.25,0,0.0625,0.5403944485025566,0.0,1,0,0,1,0,0,0,0,1
0.7570093457943924,0.125,1,0.09375,0.46135865595325054,0.0,1,0,0,1,0,0,0,1,0
0.7383177570093459,0.25,0,0.125,0.5100073046018992,0.0,1,0,0,1,0,0,0,0,1
0.5607476635514018,0.25,0,0.03125,0.5745799853907962,0.0,1,0,0,1,1,0,0,0,0
0.8271028037383178,0.125,0,0.0625,0.6314097881665449,0.0,1,0,0,1,0,1,0,0,0
0.5934579439252335,0.25,0,0.0,0.47012417823228636,0.0,1,0,0,1,0,0,1,0,0
0.4018691588785047,0.0,1,0.140625,0.6774287801314828,0.0,0,0,0,1,0,0,0,0,1
0.49065420560747663,0.125,0,0.078125,0.689700511322133,1.0,1,0,0,1,0,0,0,1,0
0.7149532710280374,0.125,1,0.078125,0.6802045288531775,1.0,1,0,0,1,0,0,0,0,1
0.26168224299065423,0.125,0,0.0,0.6300949598246895,1.0,1,0,0,1,1,0,0,0,0
0.6915887850467289,0.25,1,0.078125,0.5453615777940102,1.0,1,0,0,1,0,1,0,0,0
0.7476635514018691,0.25,1,0.03125,0.49627465303140983,1.0,1,0,0,1,0,0,1,0,0
0.5934579439252335,0.125,1,0.03125,0.6018991964937911,0.0,1,0,0,1,0,0,0,0,1
0.4158878504672897,0.0,2,0.03125,0.5573411249086925,1.0,0,0,0,1,0,0,0,1,0
0.3271028037383178,0.125,1,0.125,0.49802775748721695,0.0,1,0,0,1,0,0,0,0,1
0.07943925233644866,0.125,1,0.0,0.6959824689554419,1.0,1,0,0,1,1,0,0,0,0
0.17757009345794394,0.0,1,0.09375,0.7254930606281957,0.0,0,0,0,1,0,1,0,0,0
0.616822429906542,0.0,2,0.046875,0.5431701972242513,1.0,0,0,0,1,0,0,1,0,0
0.5046728971962616,0.0,0,0.140625,0.7075237399561723,1.0,0,0,0,1,0,0,0,0,1
0.26168224299065423,0.0,1,0.015625,0.4579985390796202,0.0,0,0,0,1,0,0,0,1,0
0.46261682242990654,0.0,1,0.125,0.6980277574872169,1.0,0,0,0,1,0,0,0,0,1
0.44859813084112143,0.5,2,0.03125,0.6094959824689554,0.0,1,0,0,1,1,0,0,0,0
0.7056074766355139,0.125,1,0.109375,0.5808619430241052,0.0,1,0,0,1,0,1,0,0,0
0.18224299065420557,0.0,1,0.015625,0.4619430241051863,0.0,0,0,0,1,0,0,1,0,0
0.5280373831775701,0.0,1,0.0,0.6334550766983199,0.0,0,0,0,1,0,0,0,0,1
0.3598130841121495,0.0,0,0.0,0.5434623813002192,0.0,0,0,0,1,0,0,0,1,0
0.588785046728972,0.0,0,0.0625,0.6806428049671293,0.0,0,0,0,1,0,0,0,0,1
0.44859813084112143,0.125,1,0.140625,0.4506939371804237,1.0,1,0,0,1,1,0,0,0,0
0.514018691588785,0.125,1,0.078125,0.6745069393718043,0.0,1,0,0,1,0,1,0,0,0
0.836448598130841,0.25,1,0.078125,0.5384952520087655,1.0,1,0,0,1,0,0,1,0,0
0.44859813084112143,0.125,1,0.109375,0.6991964937910884,1.0,1,0,0,1,0,0,0,0,1
0.11682242990654212,0.125,1,0.140625,0.614609203798393,0.0,1,0,0,1,0,0,0,1,0
0.37850467289719625,0.125,0,0.109375,0.5701972242512783,0.0,1,0,0,1,0,0,0,0,1
0.6869158878504672,0.125,0,0.015625,0.5826150474799123,0.0,1,0,0,1,1,0,0,0,0
0.7757009345794391,0.25,0,0.0,0.5469685902118334,1.0,1,0,0,1,0,1,0,0,0
0.43457943925233644,0.125,0,0.03125,0.7152666179693207,1.0,1,0,0,1,0,0,1,0,0
0.383177570093458,0.0,0,0.046875,0.629072315558802,0.0,0,0,0,1,0,0,0,0,1
0.6355140186915887,0.125,1,0.0,0.47143900657414173,1.0,1,0,0,1,0,0,0,1,0
0.7383177570093459,0.125,0,0.0,0.49320672023374723,1.0,1,0,0,1,0,0,0,0,1
0.2429906542056075,0.0,1,0.0625,0.450109569028488,1.0,0,0,0,1,1,0,0,0,0
0.7336448598130841,0.25,2,0.046875,0.5649379108838568,1.0,1,0,0,1,0,1,0,0,0
0.5934579439252335,0.125,1,0.125,0.624981738495252,1.0,1,0,0,1,0,0,1,0,0
0.4392523364485982,0.0,1,0.09375,0.4490869247626005,0.0,0,0,0,1,0,0,0,0,1
0.397196261682243,0.25,0,0.015625,0.6327246165084003,0.0,1,0,0,1,0,0,0,1,0
0.6074766355140188,0.125,0,0.109375,0.6016070124178232,0.0,1,0,0,1,0,0,0,0,1
0.4018691588785047,0.0,1,0.109375,0.5671292914536158,0.0,0,0,0,1,1,0,0,0,0
0.4439252336448598,0.125,1,0.078125,0.4555149744338933,0.0,1,0,0,1,0,1,0,0,0
0.5934579439252335,0.25,0,0.0,0.466617969320672,0.0,1,0,0,1,0,0,1,0,0
0.8317757009345793,0.125,1,0.046875,0.5142439737034331,0.0,1,0,0,1,0,0,0,0,1
0.5700934579439253,0.0,0,0.125,0.6772826880934989,0.0,0,0,0,1,0,0,0,1,0
0.4719626168224299,0.125,0,0.03125,0.6803506208911614,0.0,1,0,0,1,0,0,0,0,1
0.19158878504672894,0.125,0,0.078125,0.6238130021913806,0.0,1,0,0,1,1,0,0,0,0
0.3130841121495327,0.125,0,0.03125,0.7117604090577063,1.0,1,0,0,1,0,1,0,0,0
0.5700934579439253,0.25,0,0.078125,0.49320672023374723,1.0,1,0,0,1,0,0,1,0,0
0.6962616822429907,0.125,0,0.078125,0.48823959094229363,1.0,1,0,0,1,0,0,0,0,1
0.397196261682243,0.0,1,0.015625,0.4511322132943755,0.0,0,0,0,1,0,0,0,1,0
0.588785046728972,0.375,2,0.015625,0.5275383491599708,0.0,1,0,1,0,0,0,0,0,1
0.7616822429906541,0.0,0,0.09375,0.49510591672753834,1.0,0,0,1,0,1,0,0,0,0
0.2850467289719626,0.125,1,0.078125,0.6423666910153396,1.0,1,0,1,0,0,1,0,0,0
0.19158878504672894,0.125,1,0.140625,0.5579254930606282,1.0,1,0,1,0,0,0,1,0,0
0.6822429906542057,0.125,0,0.109375,0.46720233747260775,0.0,1,0,1,0,0,0,0,0,1
0.2710280373831776,0.25,1,0.09375,0.5751643535427319,0.0,1,0,1,0,0,0,0,1,0
0.25233644859813087,0.0,0,0.03125,0.4635500365230095,0.0,0,0,1,0,0,0,0,0,1
0.36448598130841126,0.125,1,0.09375,0.6587289992695398,1.0,1,0,1,0,1,0,0,0,0
0.7897196261682243,0.125,2,0.03125,0.7065010956902849,1.0,1,0,1,0,0,1,0,0,0
0.7102803738317757,0.25,1,0.109375,0.5170197224251278,0.0,1,0,1,0,0,0,1,0,0
0.42056074766355145,0.125,0,0.09375,0.6070124178232287,1.0,1,0,1,0,0,0,0,0,1
0.26168224299065423,0.125,1,0.078125,0.695836376917458,1.0,1,0,1,0,0,0,0,1,0
0.3130841121495327,0.125,1,0.015625,0.6997808619430241,1.0,1,0,1,0,0,0,0,0,1
0.33644859813084116,0.25,1,0.0625,0.6915997078159241,1.0,1,0,1,0,1,0,0,0,0
0.028037383177570097,0.125,1,0.03125,0.5615777940102264,1.0,1,0,1,0,0,1,0,0,0
0.3411214953271028,0.0,1,0.0,0.5525200876552228,1.0,0,0,1,0,0,0,1,0,0
0.3130841121495327,0.25,2,0.03125,0.4426588750913075,1.0,1,0,1,0,0,0,0,0,1
0.2710280373831776,0.125,1,0.046875,0.5988312636961286,0.0,1,0,1,0,0,0,0,1,0
0.8177570093457943,0.0,0,0.03125,0.5663988312636962,0.0,0,0,1,0,0,0,0,0,1
0.4018691588785047,0.125,1,0.09375,0.6439737034331628,1.0,1,0,1,0,1,0,0,0,0
0.3598130841121495,0.125,0,0.0625,0.6181154127100073,0.0,1,0,1,0,0,1,0,0,0
0.6915887850467289,0.0,0,0.140625,0.6859021183345507,0.0,0,0,1,0,0,0,1,0,0
0.5514018691588785,0.0,0,0.109375,0.5129291453615777,0.0,0,1,0,0,0,0,0,0,1
0.5327102803738317,0.0,2,0.078125,0.44923301680058436,0.0,0,1,0,0,0,0,0,1,0
0.4579439252336448,0.625,1,0.140625,0.6864864864864865,0.0,1,1,0,0,0,0,0,0,1
0.4158878504672897,1.0,2,0.09375,0.5576333089846603,1.0,1,1,0,0,1,0,0,0,0
0.11682242990654212,0.0,0,0.140625,0.6032140248356465,1.0,0,1,0,0,0,1,0,0,0
0.5,0.125,1,0.03125,0.45814463111760406,0.0,1,1,0,0,0,0,1,0,0
0.17757009345794394,1.0,2,0.109375,0.6531775018261504,0.0,1,1,0,0,0,0,0,0,1
0.7803738317757009,0.125,1,0.125,0.6813732651570489,1.0,1,1,0,0,0,0,0,1,0
0.8551401869158878,0.75,0,0.078125,0.7139517896274653,1.0,1,1,0,0,0,0,0,0,1
0.588785046728972,0.125,0,0.0625,0.6695398100803506,0.0,1,1,0,0,1,0,0,0,0
0.6401869158878505,0.0,0,0.125,0.5548575602629656,1.0,0,1,0,0,0,1,0,0,0
0.8177570093457943,0.125,0,0.03125,0.46033601168736304,0.0,1,1,0,0,0,0,1,0,0
0.10280373831775702,0.25,0,0.078125,0.725054784514244,0.0,1,1,0,0,0,0,0,0,1
0.40654205607476634,0.0,0,0.0625,0.47626004382761145,1.0,0,1,0,0,0,0,0,1,0
0.5654205607476636,0.125,0,0.0625,0.44937910883856835,0.0,1,1,0,0,0,0,0,0,1
0.6962616822429907,1.0,1,0.109375,0.5709276844411979,1.0,1,1,0,0,1,0,0,0,0
0.21962616822429903,0.25,1,0.0625,0.6638422205989774,1.0,1,1,0,0,0,1,0,0,0
0.24766355140186913,0.125,1,0.03125,0.4657414170927684,0.0,1,1,0,0,0,0,1,0,0
0.836448598130841,0.5,1,0.140625,0.058290723155588,1.0,1,1,0,0,0,0,0,0,1
0.33644859813084116,0.25,1,0.046875,0.5514974433893353,1.0,1,1,0,0,0,0,0,1,0
0.028037383177570097,0.125,1,0.03125,0.46428049671292915,0.0,1,1,0,0,0,0,0,0,1
0.3411214953271028,0.0,1,0.140625,0.443681519357195,1.0,0,1,0,0,1,0,0,0,0
0.3130841121495327,0.25,2,0.03125,0.6014609203798393,1.0,1,0,0,1,0,1,0,0,0
0.2710280373831776,0.125,1,0.03125,0.5079620160701241,0.0,1,0,0,1,0,0,1,0,0
0.8177570093457943,0.0,0,0.109375,0.5029948867786705,1.0,0,0,0,1,0,0,0,0,1
0.4018691588785047,0.125,1,0.015625,0.6252739225712198,1.0,1,0,0,1,0,0,0,1,0
0.3598130841121495,0.125,0,0.09375,0.49802775748721695,0.0,1,0,0,1,0,0,0,0,1
0.6915887850467289,0.0,0,0.140625,0.7002191380569759,0.0,0,0,0,1,1,0,0,0,0
0.5514018691588785,0.0,0,0.03125,0.6639883126369612,0.0,0,0,0,1,0,1,0,0,0
0.5327102803738317,0.0,2,0.03125,0.7121986851716582,1.0,0,0,0,1,0,0,1,0,0
0.4579439252336448,0.625,1,0.109375,0.5506208911614316,0.0,1,0,0,1,0,0,0,0,1
0.4158878504672897,1.0,2,0.0,0.5802775748721695,0.0,1,0,0,1,0,0,0,1,0
0.11682242990654212,0.0,0,0.015625,0.6149013878743609,1.0,0,0,0,1,0,0,0,0,1
0.5,0.125,1,0.0,0.6635500365230095,0.0,1,0,0,1,1,0,0,0,0
0.17757009345794394,1.0,2,0.0,0.6765522279035793,0.0,1,0,0,1,0,1,0,0,0
0.7803738317757009,0.125,1,0.109375,0.6495252008765522,1.0,1,0,0,1,0,0,1,0,0
0.8551401869158878,0.75,0,0.0625,0.5528122717311906,0.0,1,0,0,1,0,0,0,0,1
0.588785046728972,0.125,0,0.03125,0.6032140248356465,0.0,1,0,0,1,0,0,0,1,0
0.6401869158878505,0.0,0,0.0625,0.5357195032870709,0.0,0,0,0,1,0,0,0,0,1
0.8177570093457943,0.125,0,0.125,0.45054784514243973,0.0,1,0,0,1,1,0,0,0,0
0.10280373831775702,0.25,0,0.140625,0.6863403944485026,1.0,1,0,0,1,0,1,0,0,0
0.40654205607476634,0.0,0,0.03125,0.46428049671292915,1.0,0,0,0,1,0,0,1,0,0
0.5654205607476636,0.125,0,0.0625,0.5671292914536158,1.0,1,0,0,1,0,0,0,0,1
0.6962616822429907,1.0,1,0.0,0.6372534696859021,0.0,1,0,0,1,0,0,0,1,0
0.21962616822429903,0.25,1,0.09375,0.5091307523739956,0.0,1,0,0,1,0,0,0,0,1
0.24766355140186913,0.125,1,0.09375,0.44528853177501826,1.0,1,0,0,1,1,0,0,0,0
0.836448598130841,0.5,1,0.125,0.12987582176771365,0.0,1,0,0,1,0,1,0,0,0
0.8691588785046728,0.375,0,0.0625,0.021621621621621623,0.0,1,0,0,1,0,0,1,0,0
0.8411214953271028,0.0,1,0.03125,0.14097881665449233,0.0,0,0,0,1,0,0,0,0,1
0.6915887850467289,0.125,0,0.078125,0.05244704163623082,1.0,1,0,0,1,0,0,0,1,0
0.7570093457943924,0.25,1,0.09375,0.654054054054054,0.0,1,0,0,1,0,0,0,0,1
0.7523364485981309,0.125,0,0.0625,0.6802045288531775,0.0,1,0,0,1,1,0,0,0,0
0.46261682242990654,0.375,1,0.125,0.610226442658875,1.0,1,0,0,1,0,1,0,0,0
0.26168224299065423,0.25,0,0.078125,0.5266617969320672,1.0,1,0,0,1,0,0,1,0,0
0.01869158878504673,0.125,0,0.0,0.6975894813732652,1.0,1,0,0,1,0,0,0,0,1
0.7102803738317757,0.0,1,0.046875,0.6986121256391526,0.0,0,0,0,1,0,0,0,1,0
0.8317757009345793,0.0,0,0.015625,0.5100073046018992,1.0,0,0,0,1,0,0,0,0,1
0.5,0.0,0,0.0,0.6198685171658145,0.0,0,0,0,1,1,0,0,0,0
0.4579439252336448,0.375,0,0.109375,0.5516435354273193,0.0,1,0,0,1,0,1,0,0,0
0.2149532710280374,0.125,0,0.09375,0.5022644265887509,0.0,1,0,0,1,0,0,1,0,0
0.5233644859813084,0.375,0,0.09375,0.7059167275383491,0.0,1,0,0,1,0,0,0,0,1
0.6588785046728972,0.0,1,0.078125,0.7235938641344046,0.0,0,0,0,1,0,0,0,1,0
0.5327102803738317,0.0,0,0.125,0.522863403944485,0.0,0,0,0,1,0,0,0,0,1
0.28971962616822433,0.0,0,0.140625,0.4470416362308254,1.0,0,0,0,1,1,0,0,0,0
0.2429906542056075,0.125,0,0.0,0.6864864864864865,0.0,1,0,0,1,0,1,0,0,0
0.23364485981308414,0.125,2,0.046875,0.7078159240321402,1.0,1,0,0,1,0,0,1,0,0
0.2757009345794392,0.125,0,0.03125,0.6964207450693937,0.0,1,0,0,1,0,0,0,0,1
0.6401869158878505,0.125,1,0.140625,0.6150474799123448,1.0,1,0,0,1,0,0,0,1,0
0.32242990654205606,0.0,1,0.109375,0.47903579254930606,1.0,0,0,0,1,0,0,0,0,1
0.6121495327102803,0.125,1,0.140625,0.6559532505478451,1.0,1,0,0,1,1,0,0,0,0
0.4719626168224299,0.25,0,0.078125,0.46501095690284877,0.0,1,0,0,1,0,1,0,0,0
0.17757009345794394,0.125,1,0.015625,0.5817384952520087,0.0,1,0,0,1,0,0,1,0,0
0.17757009345794394,0.0,0,0.125,0.5907962016070124,0.0,0,0,0,1,0,0,0,0,1
0.4579439252336448,0.0,0,0.03125,0.5439006574141709,1.0,0,0,0,1,0,0,0,1,0
0.3551401869158879,0.125,0,0.046875,0.48736303871439,0.0,1,0,0,1,0,0,0,0,1
0.5093457943925234,0.0,1,0.015625,0.631263696128561,0.0,0,0,0,1,1,0,0,0,0
0.4439252336448598,0.375,0,0.125,0.6128560993425858,1.0,1,0,0,1,0,1,0,0,0
0.602803738317757,0.25,0,0.140625,0.6850255661066472,0.0,1,0,0,1,0,0,1,0,0
0.26168224299065423,0.5,1,0.015625,0.5718042366691015,1.0,1,0,0,1,0,0,0,0,1
0.7149532710280374,0.125,1,0.140625,0.5843681519357194,1.0,1,0,0,1,0,0,0,1,0
0.1869158878504673,0.125,0,0.046875,0.46997808619430237,1.0,1,0,0,1,0,0,0,0,1
0.23364485981308414,0.375,2,0.09375,0.51672753834916,0.0,1,0,0,1,1,0,0,0,0
0.7616822429906541,0.0,1,0.0,0.5268078889700512,0.0,0,0,0,1,0,1,0,0,0
0.29439252336448596,0.125,1,0.046875,0.6685171658144631,1.0,1,0,0,1,0,0,1,0,0
0.30841121495327106,0.125,1,0.0625,0.44747991234477724,1.0,1,0,0,1,0,0,0,0,1
0.5093457943925234,0.25,0,0.078125,0.5935719503287071,0.0,1,0,0,1,0,0,0,1,0
0.2757009345794392,0.125,1,0.078125,0.4540540540540541,1.0,1,0,0,1,0,0,0,0,1
0.35046728971962615,0.25,1,0.046875,0.46018991964937916,0.0,1,0,0,1,1,0,0,0,0
